3,-0.936888,2.88551,49.3386,11.1285,-0.109956,0.435216,0.893587
3,-1.03727,1.88799,41.4784,8.32605,-0.0344515,0.77254,0.634031
3,-1.31367,2.04788,43.5705,9.14292,-0.0342776,0.452517,0.891097
3,-1.49463,2.25124,44.9346,9.67978,-0.0415919,0.459995,0.886947
3,-1.55079,2.42793,46.4961,10.2283,-0.047924,0.471292,0.880674
3,-1.45982,2.3224,43.9435,9.38255,-0.0577191,0.43498,0.898588
3,-1.43706,2.27943,42.4294,8.92402,-0.0538042,0.4164,0.907588
3,-1.61404,2.56599,46.6334,10.4116,-0.0589701,0.460093,0.88591
3,-2.1463,2.62899,41.5225,8.82462,0.0305605,0.421658,0.90624
3,-2.13294,2.61916,39.5115,8.17344,0.0959944,0.703789,0.703894
3,-2.08665,2.61251,46.9888,10.6164,-0.0131773,0.468463,0.883385
3,-2.25547,2.87292,49.8303,11.7267,-0.0185356,0.501535,0.864939
3,-2.51476,3.1235,47.2154,10.7925,0.00989567,0.46735,0.884017
3,-2.19622,3.11816,45.5789,10.1651,-0.0304871,0.42305,0.905593
3,-2.34668,3.27359,48.0657,11.0584,-0.00897819,0.437814,0.899021
3,-2.56126,3.02248,38.3769,8.1746,0.23002,0.664111,0.71137
3,-2.61061,3.0232,37.4624,7.93543,0.238659,0.668641,0.704245
3,-2.54233,2.99177,40.6941,8.66518,0.188505,0.706792,0.681843
3,-1.02036,2.59187,40.9016,8.52249,-0.185038,0.680495,0.709005
3,-0.424811,2.42323,38.9012,7.79268,-0.275404,0.639849,0.717458
3,-0.751645,2.45777,39.7366,8.04013,-0.249158,0.651242,0.716801
4,-2.1175,2.87535,40.8227,8.54189,0.06687,0.680529,0.729664
4,-2.48787,3.29231,47.2864,10.6732,0.00987692,0.426229,0.904561
4,-0.976949,2.62472,43.9094,9.28991,-0.113124,0.389689,0.913972
4,-2.2221,2.85285,41.5288,8.69822,0.153073,0.765076,0.625482
4,-2.39116,2.89186,39.5134,8.25857,0.128115,0.690485,0.711911
4,-0.569619,2.94007,40.0402,8.18061,-0.283212,0.609353,0.740595
4,-0.377141,3.31855,42.9647,9.25927,-0.181263,0.339371,0.923023
4,-1.28224,3.7245,43.7669,9.55848,-0.127291,0.606123,0.785119
4,-1.70855,4.39497,49.5693,11.7296,-0.0716658,0.34673,0.935223
4,-1.61828,3.69247,46.8357,10.498,-0.0495786,0.389932,0.919508
4,-1.39198,3.7121,47.7832,10.8224,-0.0903352,0.374031,0.923006
4,-1.34285,3.48684,44.688,9.78632,-0.162182,0.718974,0.67585
4,-2.06889,3.46172,46.3735,10.2677,-0.0169977,0.388606,0.921247
4,-2.20166,3.63225,48.7157,11.1321,-0.0134681,0.403917,0.914696
4,-2.79252,3.61611,46.8899,10.7414,0.117392,0.466715,0.876582
4,-2.88192,3.57986,46.4633,10.5499,0.0833041,0.455975,0.886086
4,-2.38201,2.95378,38.7434,7.9765,0.185582,0.677764,0.711474
4,-16.2022,-16.4214,38.9992,24.8566,-0.357575,-0.362414,0.860695
4,-16.167,-16.3707,38.8864,24.7617,-0.35781,-0.362317,0.860638
4,-2.56271,3.50987,48.5058,11.0106,0.0223325,0.44314,0.896174
4,-2.1233,2.90102,39.9208,8.21276,0.0945949,0.626477,0.773678
4,-2.50534,3.1749,39.4254,8.30345,0.224831,0.657645,0.718995
4,-2.44634,3.08106,37.6804,7.85217,0.215207,0.657254,0.722291
4,-2.98783,3.7482,46.2757,10.6784,0.115133,0.447828,0.886676
4,-1.62497,3.19719,46.1415,10.1083,-0.0705977,0.411597,0.908628
4,-1.74384,3.32995,48.5696,10.9648,-0.0508755,0.428064,0.902316
4,-1.74374,3.26408,47.6847,10.6587,-0.0504942,0.422194,0.905098
4,-1.78847,3.26899,48.1702,10.8134,-0.05048,0.424877,0.903842
4,-2.66806,3.41327,44.1377,9.64303,0.0541022,0.414549,0.908417
4,-1.36782,3.01903,45.0626,9.65316,-0.0730377,0.38864,0.91849
4,-1.23965,2.73676,39.9341,8.10628,-0.109317,0.621248,0.775951
4,-1.43577,3.14842,45.9609,10.0669,-0.0786694,0.401183,0.912614
4,-1.92998,3.33088,49.8248,11.3759,-0.0334722,0.437644,0.898525
4,-2.38282,3.0407,40.9663,8.51274,0.201263,0.668825,0.715658
4,-1.2403,3.10479,37.4221,7.42155,-0.097984,0.604433,0.790607
4,-1.17559,4.10209,42.2924,9.09114,-0.12529,0.541761,0.831142
4,-1.42744,3.17834,47.4664,10.3606,-0.0385624,0.430361,0.901833
4,-1.64327,3.43869,49.1999,11.1533,-0.0514009,0.426632,0.902963
4,-1.5474,3.04322,43.4708,9.16418,-0.0758913,0.713641,0.696388
4,-1.60769,3.16746,45.0946,9.70064,-0.0554581,0.386336,0.920689
4,-1.57686,3.11239,43.9735,9.36862,-0.0547248,0.378471,0.923994
4,-1.31408,3.23622,41.9664,8.7653,-0.104915,0.62898,0.77031
4,-1.60196,3.73535,48.5177,11.0002,-0.0619977,0.381926,0.922111
4,-1.41185,3.26061,43.003,9.08573,-0.0825161,0.625325,0.775989
4,-2.60391,3.41922,44.5751,9.69401,0.0596951,0.415766,0.90751
4,-2.64653,3.38336,44.528,9.70486,0.0606692,0.408969,0.910529
5,-2.26221,2.8578,37.3037,7.41636,0.136137,0.604281,0.785055
5,-2.7366,3.4538,45.2396,9.89607,0.058588,0.410982,0.909759
5,-2.54653,3.23138,42.0929,8.87499,0.183786,0.723871,0.665006
5,-2.96173,3.67469,46.3098,10.4325,0.0902114,0.434521,0.896133
5,-2.66681,3.30763,41.5771,8.82953,0.225008,0.706424,0.671071
5,-1.7433,3.29106,44.8889,9.59262,-0.0502062,0.375438,0.925487
5,-1.84661,3.465,47.0375,10.4306,-0.0509217,0.399963,0.915116
5,-1.79688,3.39435,46.5482,10.2187,-0.0490304,0.393651,0.917952
5,-0.0108408,3.4507,45.2141,9.7962,-0.218356,0.358102,0.907791
5,-0.0596711,3.12894,40.6673,8.35181,-0.391922,0.574884,0.718266
5,-0.66407,2.71474,37.9407,7.38026,-0.21094,0.583545,0.784206
5,-0.727745,2.81015,39.2931,7.83608,-0.193658,0.589724,0.784042
5,-0.705755,2.66668,37.5403,7.27757,-0.194704,0.587248,0.78564
5,-0.802165,2.83125,40.1242,8.04385,-0.215905,0.622154,0.752535
5,-0.959122,3.43286,48.283,10.8093,-0.133646,0.401192,0.906192
5,0.350022,3.26996,35.5765,7.23655,-0.429392,0.479941,0.765036
5,0.338473,3.4567,37.7342,7.89583,-0.459233,0.525357,0.716313
5,-0.306943,3.18038,44.5903,9.4375,-0.160081,0.369467,0.915351
5,-0.287254,2.89112,40.4871,8.14888,-0.302201,0.593157,0.746216
5,-1.28767,3.21119,44.7273,9.50028,-0.067999,0.374541,0.924714
5,-1.40606,3.44917,47.5028,10.4991,-0.0741664,0.400161,0.913439
5,-1.46321,3.54256,48.9611,11.0105,-0.0741271,0.409964,0.909084
5,-1.42446,3.48543,48.0225,10.6923,-0.0734509,0.405389,0.911189
5,-1.25722,2.96541,41.4027,8.45079,-0.103272,0.611214,0.784699
5,-1.61915,3.38059,43.9104,9.3275,-0.0595347,0.741805,0.667968
5,-1.49412,3.36605,45.1136,9.69024,-0.0638656,0.375538,0.924604
5,-16.3989,-16.6311,39.7117,25.6139,-0.355949,-0.360988,0.861968
5,-15.3059,-15.5047,37.0274,23.4759,-0.35627,-0.360897,0.861873
5,-1.42321,3.10346,41.7781,8.56341,-0.0797467,0.641025,0.763366
5,-1.67301,3.59652,48.4483,10.8427,-0.0564727,0.410716,0.910013
5,-1.63502,3.50889,47.2548,10.4318,-0.0583923,0.400955,0.914235
5,-1.71131,3.68594,49.7393,11.3087,-0.0583958,0.418256,0.90645
5,-1.64931,3.53835,47.6072,10.5516,-0.0556144,0.403002,0.913508
5,-1.74007,3.66504,49.8213,11.308,-0.0563737,0.419153,0.906164
5,-2.9625,3.92117,46.7304,10.5011,0.103353,0.416666,0.903165
5,-2.88917,3.74084,44.3405,9.67622,0.0882464,0.399519,0.912468
5,-1.42532,3.15953,41.9669,8.63725,-0.0791184,0.63428,0.769044
5,-1.6261,3.49796,46.4351,10.1217,-0.0635193,0.384696,0.920855
5,-1.61987,3.49117,46.3128,10.0947,-0.0646014,0.385589,0.920406
5,-1.47953,3.2711,46.167,9.93334,-0.068549,0.376852,0.923734
5,-1.57362,3.26738,45.1493,9.63207,-0.0621493,0.358589,0.931424
5,-1.65836,2.22101,43.0646,8.90727,0.0342974,0.41185,0.910606
5,-1.78968,2.28776,47.9279,10.4501,0.0229964,0.46839,0.883222
5,-1.2087,2.46994,49.4801,10.9541,-0.058827,0.448309,0.891941
5,-1.28591,2.56032,47.1724,10.0629,-0.0486278,0.426496,0.903181
5,-1.35507,2.45588,47.8497,10.3418,-0.048523,0.433907,0.89965
6,-2.44481,2.99158,49.6764,11.6373,0.112171,0.554473,0.824607
6,-0.97257,2.50864,43.5471,8.93413,-0.0789196,0.383936,0.919981
6,-0.930249,2.58552,44.5598,9.33215,-0.0931735,0.383302,0.918911
6,-0.99567,2.6514,45.5414,9.62347,-0.0952308,0.384997,0.917992
6,-1.34763,2.71238,44.4486,9.29348,-0.0985361,0.67491,0.731291
6,-1.49238,3.1161,48.3948,10.7636,-0.0641392,0.388162,0.919357
6,-1.4893,2.2885,47.0397,10.0972,-0.0366732,0.474699,0.879384
6,-1.83271,2.619,49.2229,11.0542,-0.026641,0.473494,0.880394
6,-1.99989,2.7359,48.7245,11.1819,-0.0201428,0.504744,0.863034
6,-2.12143,2.898,45.6121,10.4545,-0.02933,0.446357,0.894374
6,-1.4445,2.88631,39.4186,8.03051,-0.134125,0.581678,0.802285
6,-2.45303,3.49556,46.1479,10.2303,0.0109654,0.378874,0.925383
6,-2.31082,3.2751,41.129,8.65121,0.0416516,0.611756,0.789949
6,-1.94358,3.62856,47.9566,10.8352,-0.0630259,0.391359,0.918077
6,-1.88849,3.48835,46.1157,10.1595,-0.0680825,0.378733,0.922998
6,-1.84384,3.45451,46.5157,10.258,-0.0707865,0.380489,0.922072
6,-2.43903,3.36048,43.4722,9.27778,0.0815308,0.706857,0.702642
6,-1.38235,3.19061,42.5165,8.86543,-0.152331,0.624837,0.765751
6,-2.52379,3.77526,47.0126,10.4152,0.027938,0.387142,0.921597
6,-2.45925,3.65408,45.9154,10.0663,-0.00729922,0.375379,0.926843
6,-2.52664,3.67711,46.4384,10.2195,-0.0023044,0.379634,0.925134
6,-1.29653,3.09923,41.4549,8.49303,-0.145538,0.598462,0.787821
6,-1.64205,3.70629,49.1409,11.1631,-0.101766,0.402644,0.909682
6,-2.32996,3.46268,43.9821,9.39376,-0.00159905,0.370345,0.928893
6,-2.38816,3.48712,44.3802,9.50725,-0.00170019,0.371749,0.928332
6,-2.07147,3.02659,38.4141,7.62716,0.0302112,0.598213,0.800767
6,-1.52353,3.75822,49.4766,11.2304,-0.0917986,0.411587,0.906736
6,-1.27205,3.36167,44.2299,9.41824,-0.109152,0.364652,0.924724
6,-2.12458,3.13959,39.0357,7.78532,0.115859,0.588367,0.800251
6,-2.48693,3.60243,44.9351,9.70872,0.00709845,0.379757,0.925059
6,-2.53848,3.58797,45.1632,9.74049,0.00989234,0.377937,0.925779
6,-1.10456,2.89969,40.7564,8.19334,-0.191796,0.624452,0.757148
6,-1.216,3.01597,42.3711,8.75571,-0.174034,0.670936,0.720803
6,-2.39606,3.07037,45.6739,9.8674,0.0276019,0.45187,0.891657
6,-2.39588,3.05452,44.3301,9.49343,0.0268277,0.44735,0.893956
6,-2.54698,3.22998,47.897,10.5985,0.0321926,0.475979,0.878867
6,-1.30747,3.38144,44.6492,9.50235,-0.0949003,0.363957,0.926568
6,-1.28133,3.23711,42.191,8.74423,-0.152478,0.628462,0.762749
6,-1.415,3.53095,46.5447,10.1691,-0.0987104,0.382068,0.918847
6,-1.35034,3.20924,42.3747,8.75794,-0.151911,0.6285,0.762831
6,-1.36449,3.48262,45.4217,9.84112,-0.093736,0.374997,0.922275
6,-2.16543,4.17699,48.0475,10.7611,-0.0108421,0.353368,0.935422
7,-2.28668,4.05074,43.9359,9.46561,0.0651168,0.588717,0.805712
7,-2.59135,3.54846,36.2039,7.21112,0.26269,0.526026,0.808883
7,-3.30636,4.40645,45.1962,10.0751,0.11268,0.35238,0.929049
7,-2.70968,3.59249,36.3957,7.32018,0.253582,0.533135,0.807133
7,-1.9288,3.93775,41.0072,8.469,-0.00600036,0.512357,0.858751
7,-2.22978,4.62906,48.2604,10.9972,0.00988358,0.573116,0.819414
7,-2.94999,3.96631,41.7932,8.8897,0.262816,0.590174,0.763297
7,-3.10929,4.06871,43.5633,9.43699,0.265184,0.605632,0.750258
7,-3.17184,4.17677,44.0059,9.63412,0.293528,0.629201,0.719685
7,-2.61891,3.60532,43.2416,9.1395,0.150127,0.6261,0.765154
7,-2.56564,3.54998,42.4056,8.89159,0.133021,0.608549,0.782287
7,-2.75258,3.7681,44.7866,9.66509,0.169776,0.684957,0.708527
7,-2.58572,3.24307,40.0627,8.33663,0.233832,0.68274,0.692234
7,-3.29013,4.00166,49.28,11.4921,0.118556,0.47185,0.873672
7,-3.45458,4.57253,49.5057,11.5876,0.131388,0.404807,0.904914
7,-3.48268,4.50033,49.2912,11.5108,0.126043,0.407706,0.904372
7,-3.46308,4.42542,47.8819,11.0239,0.123903,0.395559,0.910044
7,-2.84866,3.67558,39.6241,8.25434,0.258892,0.609277,0.749504
7,-3.02349,4.04552,41.5339,8.84403,0.272358,0.55543,0.785696
7,-2.74613,3.6034,37.395,7.54727,0.245693,0.52794,0.812966
7,-2.69946,3.55127,36.5488,7.32902,0.234142,0.505506,0.830446
7,-3.44684,4.53704,46.7115,10.6244,0.118548,0.356299,0.926821
7,-3.25451,4.22646,43.9905,9.63255,0.10348,0.336767,0.935885
7,-2.97995,3.95162,40.5371,8.56992,0.28627,0.565216,0.773679
7,-2.92081,3.74664,45.0162,9.76441,0.0653151,0.382384,0.921692
7,-2.90875,3.6856,44.2389,9.4876,0.0672217,0.370217,0.92651
7,-2.60416,3.29686,39.7981,8.09973,0.167824,0.573348,0.801939
7,-2.66204,3.31572,40.0111,8.13161,0.188937,0.609324,0.770083
7,-2.50257,3.1628,38.0818,7.56558,0.177391,0.596996,0.782386
7,-2.9722,3.758,44.7456,9.68441,0.0705848,0.37685,0.923581
7,-2.4887,3.128,37.6552,7.42317,0.176686,0.590081,0.787773
7,-3.18699,4.06506,48.1575,10.9082,0.0862825,0.404133,0.910622
7,-2.54027,3.16695,38.0917,7.58919,0.170156,0.564088,0.807993
7,-2.9709,3.91506,41.4518,8.72713,0.254458,0.552103,0.793998
7,-3.30487,4.34143,45.4377,10.0887,0.105707,0.344633,0.932767
7,-3.05857,4.04982,42.2347,9.01862,0.27583,0.576151,0.769394
7,-2.97511,3.98286,41.3207,8.76559,0.257807,0.551095,0.793618
7,-3.25147,4.31442,44.6035,9.89753,0.10423,0.350857,0.93061
7,-3.14892,4.13446,43.0813,9.34222,0.288977,0.600335,0.745714
7,-2.89089,3.71402,38.8799,7.94875,0.243838,0.542238,0.804065
7,-2.34354,3.70342,42.7391,8.96781,0.0383255,0.593315,0.804057
7,-2.79483,3.75593,44.429,9.49968,0.202587,0.692885,0.692004
8,-2.64199,3.30118,40.2255,8.20122,0.19731,0.614798,0.763605
8,-2.68483,3.35726,40.1829,8.25498,0.201959,0.618907,0.759057
8,-3.0129,3.78011,45.7867,10.0371,0.0867979,0.404579,0.910374
8,-3.10199,3.86501,46.3729,10.2274,0.0890755,0.409599,0.907907
8,-2.34523,4.19894,49.1492,11.0244,-0.0134026,0.355203,0.934693
8,-2.21046,3.78744,43.7143,9.24928,0.0450403,0.603747,0.795902
8,-2.17549,3.67155,42.7473,8.89951,0.0349157,0.565709,0.823865
8,-2.02589,3.38671,39.737,7.94978,0.0276403,0.558181,0.829259
8,-1.95068,3.65433,40.7995,8.34151,-0.000309098,0.572977,0.819571
8,-2.02928,3.85443,43.1354,9.09071,0.00284142,0.564283,0.825576
8,-2.08087,3.81382,43.192,9.05308,0.00346903,0.561757,0.827295
8,-2.10217,3.87448,43.7892,9.24919,0.00754849,0.59881,0.800856
8,-2.06342,3.77046,42.4524,8.82809,0.0184103,0.55786,0.829731
8,-1.92304,3.5378,40.1481,8.08852,0.00672474,0.549977,0.835153
8,-2.25411,4.09239,46.6958,10.2177,0.0230785,0.645478,0.76343
8,-1.91735,3.47562,39.6337,7.92747,0.0125114,0.541897,0.840352
8,-2.01948,3.64639,41.7729,8.55698,0.0171381,0.57695,0.8166
8,-1.99808,3.53651,40.0094,8.03538,0.0384513,0.541718,0.83968
8,-2.23132,3.95114,44.9056,9.5947,0.0396482,0.576837,0.815896
8,-2.22793,3.91548,44.5273,9.45429,0.0482878,0.601834,0.79716
8,-2.14488,3.84198,42.9032,8.88833,0.0181138,0.531666,0.846761
8,-2.16019,4.03329,42.8669,8.98321,0.0320697,0.518272,0.854614
8,-1.96715,3.90888,40.9976,8.46251,0.0154348,0.52544,0.850691
8,-1.67817,3.47326,39.3207,7.85011,-0.0291153,0.542475,0.839567
8,-1.70994,3.4635,39.5605,7.8776,-0.0291822,0.532612,0.845856
8,-1.86151,3.73539,42.0783,8.6901,-0.0206964,0.535306,0.844405
8,-1.89904,3.66623,42.2954,8.73725,-0.0117087,0.546526,0.83736
8,-2.11759,4.0661,46.5774,10.1872,0.00479349,0.607432,0.794357
8,-1.78458,3.43785,39.4426,7.90709,-0.00490124,0.545523,0.838081
8,-2.17396,4.20581,48.1971,10.7972,-0.0253235,0.336285,0.94142
8,-1.91995,3.60356,41.3601,8.47215,-0.00304359,0.542487,0.840059
8,-2.14572,4.07576,47.0807,10.3502,0.00366794,0.641606,0.767025
8,-1.86681,3.44126,40.092,8.03171,-0.00739652,0.541475,0.840684
8,-2.10703,4.08216,45.1812,9.72876,0.019823,0.586351,0.809815
8,-2.15692,4.48398,47.8899,10.7623,0.0354839,0.580329,0.813609
8,-2.09055,4.21863,44.656,9.68153,0.0290551,0.527378,0.849134
8,-2.16312,4.25099,46.0905,10.0811,0.0229639,0.569467,0.821693
8,-1.95755,3.61323,39.7051,7.92587,0.000677904,0.505496,0.862829
8,-1.01735,4.12635,47.6139,10.589,-0.273178,0.615459,0.739313
8,-1.02844,3.98719,46.3906,10.1568,-0.232707,0.570154,0.787891
8,-1.03129,4.11634,48.2033,10.8273,-0.118051,0.320595,0.939831
8,-0.382484,3.57075,38.7218,7.78112,-0.339653,0.464431,0.817887
8,-0.404682,3.70164,40.5751,8.33874,-0.329774,0.452267,0.828676
8,-0.418189,3.79626,41.5441,8.60567,-0.332691,0.450992,0.828205
8,-1.59426,4.25208,48.8842,10.9267,-0.11888,0.606256,0.786334
8,-1.60068,4.25262,49.0252,11.0068,-0.11671,0.594758,0.795387
8,0.313236,3.39787,36.2445,7.29643,-0.470946,0.454971,0.755785
8,0.32238,3.72498,39.9912,8.45818,-0.49714,0.48003,0.722788
8,-2.2205,3.24662,43.1937,8.68528,0.125782,0.622023,0.77283
9,-1.59365,3.61828,43.91,8.96426,-0.0124102,0.560307,0.828192
9,-1.84759,3.17819,44.7725,9.09579,-0.000462361,0.553907,0.832579
9,-0.991182,3.18785,47.3865,10.0809,-0.235096,0.603698,0.76176
9,-0.810626,2.62264,38.8977,7.44995,-0.198678,0.533092,0.822399
9,-1.48154,3.22179,46.627,9.77605,-0.100139,0.585948,0.804138
9,-1.51157,3.13011,46.1121,9.58929,-0.109192,0.570836,0.813771
9,-1.37068,2.82874,41.9922,8.28881,-0.101913,0.519519,0.848359
9,-1.62498,3.30594,48.2842,10.3714,-0.0934006,0.590351,0.801724
9,-1.02207,2.5972,43.0577,8.59192,-0.150069,0.542039,0.826845
9,-1.09327,2.77559,46.112,9.52321,-0.185476,0.587191,0.787912
9,-1.30727,2.74871,44.5808,9.03748,-0.154499,0.598417,0.786147
